isic_id,target
ISIC_2982249,0
ISIC_2462046,0
ISIC_9117195,0
ISIC_3305530,0
ISIC_5683842,0
ISIC_7463419,0
ISIC_5149970,0
ISIC_9901006,0
ISIC_4319299,0
ISIC_1870770,0
ISIC_8577410,0
ISIC_6847867,0
ISIC_2916736,0
ISIC_5520574,0
ISIC_7098979,0
ISIC_8038136,0
ISIC_5971778,0
ISIC_0447879,0
ISIC_9687241,0
ISIC_5762194,0
ISIC_5825271,0
ISIC_7103547,0
ISIC_6751696,0
ISIC_4971870,0
ISIC_7701477,0
ISIC_9308273,0
ISIC_1957311,0
ISIC_3588178,0
ISIC_4933538,0
ISIC_2707497,0
ISIC_9123707,0
ISIC_9165538,0
ISIC_1951008,0
ISIC_1258841,0
ISIC_0631009,0
ISIC_0373684,0
ISIC_5789846,0
ISIC_8610276,0
ISIC_8246633,0
ISIC_4650346,0
ISIC_8296822,0
ISIC_3695718,0
ISIC_9099658,0
ISIC_7062832,0
ISIC_1489042,0
ISIC_4140736,0
ISIC_1904209,0
ISIC_3787731,0
ISIC_6958898,0
ISIC_0472789,0
ISIC_6492378,0
ISIC_9794442,0
ISIC_5689109,0
ISIC_8065747,0
ISIC_8378084,0
ISIC_8954390,0
ISIC_9316650,0
ISIC_8576648,0
ISIC_6339303,0
ISIC_0474523,0
ISIC_6196794,0
ISIC_8046253,0
ISIC_2798629,0
ISIC_2689065,0
ISIC_1603102,0
ISIC_2651851,0
ISIC_6124532,0
ISIC_2458266,0
ISIC_3759408,0
ISIC_3538132,0
ISIC_3693345,0
ISIC_5854336,0
ISIC_8173181,0
ISIC_7202782,0
ISIC_7147955,0
ISIC_5631040,0
ISIC_3395671,0
ISIC_4777090,0
ISIC_2850659,0
ISIC_8244561,0
ISIC_0359924,0
ISIC_5105015,0
ISIC_9924519,0
ISIC_7188329,0
ISIC_1282328,0
ISIC_2863144,0
ISIC_8976321,0
ISIC_6305306,0
ISIC_5052946,0
ISIC_1640556,0
ISIC_6643978,0
ISIC_2718624,0
ISIC_2664873,0
ISIC_8462525,0
ISIC_8243939,0
ISIC_5725074,0
ISIC_6474124,0
ISIC_8732006,0
ISIC_6891692,0
ISIC_9648589,0
ISIC_3084460,0
ISIC_3995502,0
ISIC_1244384,0
ISIC_8489368,0
ISIC_9536740,0
ISIC_3961943,0
ISIC_9873826,0
ISIC_5456748,0
ISIC_4567832,0
ISIC_3371356,0
ISIC_9053028,0
ISIC_6867281,0
ISIC_1155754,0
ISIC_5006077,0
ISIC_7762882,0
ISIC_4472769,0
ISIC_1550950,0
ISIC_0849168,0
ISIC_4016247,0
ISIC_1019363,0
ISIC_2117124,0
ISIC_4124460,0
ISIC_5461746,0
ISIC_4662316,0
ISIC_6849786,0
ISIC_7068815,0
ISIC_5727030,0
ISIC_9242805,0
ISIC_6340986,0
ISIC_8520401,0
ISIC_1440827,0
ISIC_9584185,0
ISIC_5362719,0
ISIC_0626311,0
ISIC_3014888,0
ISIC_1885229,0
ISIC_9905340,0
ISIC_0889729,0
ISIC_1167810,0
ISIC_9682005,0
ISIC_9731682,0
ISIC_9681278,0
ISIC_7225792,0
ISIC_1804819,0
ISIC_5186152,0
ISIC_1631424,0
ISIC_2429157,0
ISIC_1580157,0
ISIC_8732728,0
ISIC_7285482,0
ISIC_1031764,0
ISIC_2910896,0
ISIC_0967169,0
ISIC_6307528,0
ISIC_4289632,0
ISIC_0625759,0
ISIC_4877531,0
ISIC_2177631,0
ISIC_2932237,0
ISIC_5132821,0
ISIC_5799822,0
ISIC_9112086,0
ISIC_8794133,0
ISIC_1727386,0
ISIC_8231635,0
ISIC_5632778,0
ISIC_1379366,0
ISIC_3837708,0
ISIC_1020510,0
ISIC_7377666,0
ISIC_3863887,0
ISIC_9631320,0
ISIC_9739798,0
ISIC_0874869,0
ISIC_0356847,0
ISIC_2294888,0
ISIC_0459799,0
ISIC_5119712,0
ISIC_3810944,0
ISIC_6042996,0
ISIC_2925678,0
ISIC_5394347,0
ISIC_7723451,0
ISIC_2676583,0
ISIC_5952723,0
ISIC_3856912,0
ISIC_7963378,0
ISIC_2286841,0
ISIC_8839183,0
ISIC_4271439,0
ISIC_7916614,0
ISIC_9969334,0
ISIC_5855615,0
ISIC_8816232,0
ISIC_5994058,0
ISIC_5867077,0
ISIC_3382037,0
ISIC_6812642,0
ISIC_5122067,0
ISIC_6562895,0
ISIC_8089328,0
ISIC_5466861,0
ISIC_5399387,0
ISIC_0462573,0
ISIC_7249190,0
ISIC_4360482,0
ISIC_2015081,0
ISIC_9276989,0
ISIC_7834679,0
ISIC_3793029,0
ISIC_1579194,0
ISIC_4192341,0
ISIC_7761355,0
ISIC_1574576,0
ISIC_9673098,0
ISIC_8809321,0
ISIC_6618525,0
ISIC_9940652,0
ISIC_5139051,0
ISIC_0330338,0
ISIC_7245369,0
ISIC_6592152,0
ISIC_4589435,0
ISIC_1857022,0
ISIC_3190632,0
ISIC_2826031,0
ISIC_4269522,0
ISIC_7719894,0
ISIC_9092050,0
ISIC_1570725,0
ISIC_9264698,0
ISIC_2619978,0
ISIC_0773283,0
ISIC_6938290,0
ISIC_0227339,0
ISIC_4203325,0
ISIC_2737405,0
ISIC_0437611,0
ISIC_1024513,0
ISIC_4361296,0
ISIC_9936449,0
ISIC_9008460,0
ISIC_4351224,0
ISIC_1921006,0
ISIC_8695491,0
ISIC_2610908,0
ISIC_3503452,0
ISIC_9571752,0
ISIC_2847472,0
ISIC_3941602,0
ISIC_1819331,0
ISIC_4059624,0
ISIC_6697995,0
ISIC_4223152,0
ISIC_8787877,0
ISIC_4176172,0
ISIC_5344347,0
ISIC_5337933,0
ISIC_5967899,0
ISIC_6816343,0
ISIC_3090586,0
ISIC_0663805,0
ISIC_4388847,0
ISIC_1821089,0
ISIC_3312559,0
ISIC_1307355,0
ISIC_3203036,0
ISIC_9987220,0
ISIC_9160840,0
ISIC_4015256,0
ISIC_4143058,0
ISIC_5524040,0
ISIC_1312211,0
ISIC_1870681,0
ISIC_6142129,0
ISIC_4717018,0
ISIC_2207592,0
ISIC_9416498,0
ISIC_8071298,0
ISIC_3684620,0
ISIC_8938114,0
ISIC_5301006,0
ISIC_7344576,0
ISIC_0911424,0
ISIC_2340120,0
ISIC_6863055,0
ISIC_4677718,0
ISIC_2938834,0
ISIC_4518683,0
ISIC_8501390,0
ISIC_4258962,0
ISIC_4107795,0
ISIC_9420447,0
ISIC_6092105,0
ISIC_7592218,0
ISIC_4677058,0
ISIC_8081990,0
ISIC_9000459,0
ISIC_8035463,0
ISIC_2008008,0
ISIC_1934997,0
ISIC_1792832,0
ISIC_7679570,0
ISIC_0781137,0
ISIC_7912792,0
ISIC_2357683,0
ISIC_2084868,0
ISIC_0783581,0
ISIC_7593747,0
ISIC_2263916,0
ISIC_7215921,0
ISIC_1308496,0
ISIC_2788261,0
ISIC_5149209,0
ISIC_4203220,0
ISIC_3160243,0
ISIC_1847903,0
ISIC_6267841,0
ISIC_9135807,0
ISIC_0981323,0
ISIC_9256123,0
ISIC_8821535,0
ISIC_1310220,0
ISIC_4157932,0
ISIC_6672928,0
ISIC_6606936,0
ISIC_7757610,0
ISIC_9424176,0
ISIC_6640002,0
ISIC_2443872,0
ISIC_1990541,0
ISIC_1670699,0
ISIC_3214642,0
ISIC_0083114,0
ISIC_2869767,0
ISIC_7464863,0
ISIC_8696373,0
ISIC_8139699,0
ISIC_1949388,0
ISIC_2387868,0
ISIC_4788726,0
ISIC_9955114,0
ISIC_0494304,0
ISIC_4196018,0
ISIC_4708510,0
ISIC_1644638,0
ISIC_7108408,0
ISIC_4926438,0
ISIC_5927576,0
ISIC_9503388,0
ISIC_4476200,0
ISIC_6558362,0
ISIC_8045214,0
ISIC_2218649,0
ISIC_7984703,0
ISIC_8813937,0
ISIC_0786093,0
ISIC_0592677,0
ISIC_3369810,0
ISIC_8194579,0
ISIC_3775362,0
ISIC_8494160,0
ISIC_0105367,0
ISIC_2138141,0
ISIC_6447188,0
ISIC_8278471,0
ISIC_7620013,0
ISIC_6543027,0
ISIC_9413613,0
ISIC_0405280,0
ISIC_6964151,0
ISIC_5921334,0
ISIC_3412838,0
ISIC_7169583,0
ISIC_3407791,0
ISIC_7456528,0
ISIC_4415363,0
ISIC_5930271,0
ISIC_8800107,0
ISIC_8949378,0
ISIC_1791418,0
ISIC_7638314,0
ISIC_1664890,0
ISIC_1938695,0
ISIC_2799112,0
ISIC_0188672,0
ISIC_5801451,0
ISIC_0914672,0
ISIC_1988830,0
ISIC_1928598,0
ISIC_3860066,0
ISIC_3473599,0
ISIC_9162766,0
ISIC_3809094,0
ISIC_9145680,0
ISIC_1484414,0
ISIC_8322975,0
ISIC_4919647,0
ISIC_5481871,0
ISIC_8999035,0
ISIC_3526777,0
ISIC_2156051,0
ISIC_4947090,0
ISIC_3058881,0
ISIC_1639810,0
ISIC_4049859,0
ISIC_5934228,0
ISIC_8036975,0
ISIC_4870137,0
ISIC_3458255,0
ISIC_8393239,0
ISIC_2711604,0
ISIC_5226720,0
ISIC_8155003,0
ISIC_2208574,0
ISIC_3802800,0
ISIC_3950657,0
ISIC_5357441,0
ISIC_0890610,0
ISIC_2177362,0
ISIC_5496599,0
ISIC_9947424,0
ISIC_8908010,0
ISIC_6966951,0
ISIC_8822604,0
ISIC_0600613,0
ISIC_2810573,0
ISIC_4359746,0
ISIC_1126239,0
ISIC_9805476,0
ISIC_4323963,0
ISIC_2178642,0
ISIC_7033624,0
ISIC_6669819,0
ISIC_7185763,0
ISIC_7897306,0
ISIC_9021376,0
ISIC_0443225,0
ISIC_9925132,0
ISIC_6443713,0
ISIC_9217585,0
ISIC_4558569,0
ISIC_1850002,0
ISIC_4643405,0
ISIC_2602845,0
ISIC_1571371,0
ISIC_2402688,0
ISIC_0662083,0
ISIC_4913897,0
ISIC_9203247,0
ISIC_3935806,0
ISIC_4154280,0
ISIC_1106470,0
ISIC_4242066,0
ISIC_2187821,0
ISIC_4335030,0
ISIC_7105944,0
ISIC_3675872,0
ISIC_2701315,0
ISIC_2502427,0
ISIC_9094960,0
ISIC_8014092,0
ISIC_8910040,0
ISIC_2503889,0
ISIC_5312226,0
ISIC_6609898,0
ISIC_4580214,0
ISIC_7022191,0
ISIC_5142205,0
ISIC_2562209,0
ISIC_5868912,0
ISIC_6658730,0
ISIC_2484320,0
ISIC_4328503,0
ISIC_5626563,0
ISIC_1048727,0
ISIC_7432328,0
ISIC_0150826,0
ISIC_4103186,0
ISIC_1508855,0
ISIC_0825116,0
ISIC_8089967,0
ISIC_7588056,0
ISIC_0809064,0
ISIC_1051851,0
ISIC_1351502,0
ISIC_6808646,0
ISIC_9719718,0
ISIC_1872690,0
ISIC_8747553,0
ISIC_1777027,0
ISIC_0603052,0
ISIC_5863699,0
ISIC_0308316,0
ISIC_7654198,0
ISIC_9260099,0
ISIC_9660098,0
ISIC_9450558,0
ISIC_7562190,0
ISIC_1292498,0
ISIC_2588075,0
ISIC_4197941,0
ISIC_2678921,0
ISIC_7132112,0
ISIC_2017614,0
ISIC_3376818,0
ISIC_2870988,0
ISIC_9116677,0
ISIC_1011868,0
ISIC_5994229,0
ISIC_1171723,0
ISIC_1676727,0
ISIC_8950710,0
ISIC_7152987,0
ISIC_8364767,0
ISIC_1604788,0
ISIC_5060612,0
ISIC_1979591,0
ISIC_8997120,0
ISIC_9867927,0
ISIC_4262689,0
ISIC_7990789,0
ISIC_2272080,0
ISIC_6810810,0
ISIC_7994155,0
ISIC_3527853,0
ISIC_8796309,0
ISIC_4459261,0
ISIC_9533439,0
ISIC_5268645,0
ISIC_3302712,0
ISIC_5824556,0
ISIC_2702129,0
ISIC_3786337,0
ISIC_4820704,0
ISIC_5937541,0
ISIC_4313617,0
ISIC_0089422,0
ISIC_9838086,0
ISIC_0849983,0
ISIC_4213333,0
ISIC_7009064,0
ISIC_7014684,0
ISIC_4442981,0
ISIC_0909085,0
ISIC_4074588,0
ISIC_3342199,0
ISIC_5174260,0
ISIC_6577581,0
ISIC_1200907,0
ISIC_3665834,0
ISIC_1323214,0
ISIC_2787486,0
ISIC_7355529,0
ISIC_1978935,0
ISIC_9479168,0
ISIC_8621157,0
ISIC_1393087,0
ISIC_6333548,0
ISIC_6995605,0
ISIC_0290327,0
ISIC_6932691,0
ISIC_1953358,0
ISIC_9654188,0
ISIC_1942337,0
ISIC_5833648,0
ISIC_2694779,0
ISIC_0475758,0
ISIC_1784034,0
ISIC_1438590,0
ISIC_9405229,0
ISIC_6453129,0
ISIC_1857288,0
ISIC_1766724,0
ISIC_2110424,0
ISIC_8154072,0
ISIC_7432263,0
ISIC_7947306,0
ISIC_9383386,0
ISIC_7870496,0
ISIC_1935310,0
ISIC_2517973,0
ISIC_5734459,0
ISIC_1991115,0
ISIC_3132521,0
ISIC_1788627,0
ISIC_2985473,0
ISIC_8889974,0
ISIC_2023583,0
ISIC_9927815,0
ISIC_1305099,0
ISIC_8596962,0
ISIC_8114115,0
ISIC_0585314,0
ISIC_1954917,0
ISIC_0168147,0
ISIC_2376193,0
ISIC_3635145,0
ISIC_4890587,0
ISIC_5277915,0
ISIC_2591543,0
ISIC_9841893,0
ISIC_5269699,0
ISIC_1029577,0
ISIC_9610342,0
ISIC_2315425,0
ISIC_9215504,0
ISIC_6363728,0
ISIC_0249853,0
ISIC_5628772,0
ISIC_2518965,0
ISIC_3615036,0
ISIC_4487138,0
ISIC_1830640,0
ISIC_6130820,0
ISIC_6510439,0
ISIC_5592653,0
ISIC_5116932,0
ISIC_3109069,0
ISIC_1145114,0
ISIC_1093387,0
ISIC_8682949,0
ISIC_7082821,0
ISIC_6723885,0
ISIC_4185691,0
ISIC_8825096,0
ISIC_8078898,0
ISIC_9830655,0
ISIC_4224968,0
ISIC_4057580,0
ISIC_1119283,0
ISIC_2773270,0
ISIC_0299981,0
ISIC_7252396,0
ISIC_2018913,0
ISIC_8235149,0
ISIC_2559170,0
ISIC_0087483,0
ISIC_8523279,0
ISIC_6064305,0
ISIC_7220414,0
ISIC_1107684,0
ISIC_4074617,0
ISIC_1509469,0
ISIC_9769629,0
ISIC_8970511,0
ISIC_0755744,0
ISIC_3662793,0
ISIC_8508066,0
ISIC_4959669,0
ISIC_2832947,0
ISIC_9930581,0
ISIC_3542655,0
ISIC_0612120,0
ISIC_4893710,0
ISIC_3082835,0
ISIC_6037625,0
ISIC_4295312,0
ISIC_4314907,0
ISIC_7851242,0
ISIC_5267709,0
ISIC_1850462,0
ISIC_2671556,0
ISIC_5402020,0
ISIC_2107313,0
ISIC_5688368,0
ISIC_1000954,0
ISIC_8474720,0
ISIC_9051837,0
ISIC_2102859,0
ISIC_6555699,0
ISIC_7214643,0
ISIC_3194706,0
ISIC_5964691,0
ISIC_3293617,0
ISIC_7770567,0
ISIC_1052484,0
ISIC_2939350,0
ISIC_9248323,0
ISIC_0521106,0
ISIC_0157765,0
ISIC_3690611,0
ISIC_7881458,0
ISIC_2673356,0
ISIC_7971123,0
ISIC_4638292,0
ISIC_0080353,0
ISIC_0857368,0
ISIC_6413025,0
ISIC_8230118,0
ISIC_7544561,0
ISIC_7460072,0
ISIC_9938759,0
ISIC_9217969,0
ISIC_9398611,0
ISIC_5884110,0
ISIC_0905826,0
ISIC_7865298,0
ISIC_1930266,0
ISIC_0834361,0
ISIC_0748703,0
ISIC_6769720,0
ISIC_3756573,0
ISIC_2563089,0
ISIC_6759991,0
ISIC_1469423,0
ISIC_8014840,0
ISIC_7379824,0
ISIC_2211343,0
ISIC_1806078,0
ISIC_7686402,0
ISIC_1234858,0
ISIC_7458162,0
ISIC_9187993,0
ISIC_3457267,0
ISIC_4910526,0
ISIC_0987801,0
ISIC_8987758,0
ISIC_8273071,0
ISIC_8092869,0
ISIC_4788587,0
ISIC_9535248,0
ISIC_0518484,0
ISIC_9004606,0
ISIC_0167516,0
ISIC_7819704,0
ISIC_6589416,0
ISIC_1491356,0
ISIC_2966016,0
ISIC_5380831,0
ISIC_1744651,0
ISIC_5193623,0
ISIC_4020167,0
ISIC_7046279,0
ISIC_9305878,0
ISIC_9367874,0
ISIC_2980103,0
ISIC_6861141,0
ISIC_8719546,0
ISIC_9296285,0
ISIC_4168674,0
ISIC_9815769,0
ISIC_1075036,0
ISIC_8143793,0
ISIC_7710371,0
ISIC_5622938,0
ISIC_7656132,0
ISIC_1443565,0
ISIC_0950997,0
ISIC_9458028,0
ISIC_6423320,0
ISIC_6503642,0
ISIC_5337965,0
ISIC_9955140,0
ISIC_3787801,0
ISIC_9743202,0
ISIC_6636876,0
ISIC_4103759,0
ISIC_6765091,0
ISIC_2607752,0
ISIC_3246974,0
ISIC_6626858,0
ISIC_5799388,0
ISIC_2256241,0
ISIC_8162812,0
ISIC_9161357,0
ISIC_2482698,0
ISIC_6270228,0
ISIC_7418199,0
ISIC_8664876,0
ISIC_4175964,0
ISIC_3618038,0
ISIC_6148818,0
ISIC_1382798,0
ISIC_1829863,0
ISIC_6744328,0
ISIC_7862919,0
ISIC_4435860,0
ISIC_3600433,0
ISIC_5322360,0
ISIC_8543093,0
ISIC_2122276,0
ISIC_1658589,0
ISIC_7578948,0
ISIC_6796861,0
ISIC_8651752,0
ISIC_6325737,0
ISIC_6786399,0
ISIC_3430581,0
ISIC_2462447,0
ISIC_5392990,0
ISIC_9568242,0
ISIC_2373147,0
ISIC_2618578,0
ISIC_3596582,0
ISIC_8672349,0
ISIC_5962080,0
ISIC_4821001,0
ISIC_0412987,0
ISIC_2148319,0
ISIC_1009211,0
ISIC_5845190,0
ISIC_1569488,0
ISIC_4339005,0
ISIC_6545774,0
ISIC_5817241,0
ISIC_4883654,0
ISIC_4803870,0
ISIC_9524570,0
ISIC_6088874,0
ISIC_5178242,0
ISIC_1538411,0
ISIC_6494107,0
ISIC_4678886,0
ISIC_7685820,0
ISIC_3152549,0
ISIC_8853051,0
ISIC_3410506,0
ISIC_3052101,0
ISIC_6740273,0
ISIC_6152752,0
ISIC_6744243,0
ISIC_9839603,0
ISIC_3228117,0
ISIC_2473279,0
ISIC_7293223,0
ISIC_0610925,0
ISIC_2962141,0
ISIC_0226950,0
ISIC_1629823,0
ISIC_0870246,0
ISIC_8857695,0
ISIC_2503100,0
ISIC_8041318,0
ISIC_2751565,0
ISIC_5613821,0
ISIC_8578463,0
ISIC_5565037,0
ISIC_4315655,0
ISIC_9187333,0
ISIC_5543812,0
ISIC_2992862,0
ISIC_7529668,0
ISIC_0117124,0
ISIC_5126998,0
ISIC_9836738,0
ISIC_6465591,0
ISIC_7112250,0
ISIC_9431899,0
ISIC_0732094,0
ISIC_9309983,0
ISIC_6590430,0
ISIC_2791321,0
ISIC_2366799,0
ISIC_2703497,0
ISIC_4665488,0
ISIC_8659098,0
ISIC_6351815,0
ISIC_2397256,0
ISIC_0552820,0
ISIC_1989585,0
ISIC_7761487,0
ISIC_9786542,0
ISIC_5521603,0
ISIC_9367348,0
ISIC_3739764,0
ISIC_8554474,0
ISIC_9017506,0
ISIC_4873513,0
ISIC_7554101,0
ISIC_2752366,0
ISIC_5107814,0
ISIC_5403471,0
ISIC_2568583,0
ISIC_5134215,0
ISIC_7760146,0
ISIC_5825343,0
ISIC_4607501,0
ISIC_7767191,0
ISIC_1101568,0
ISIC_2296709,0
ISIC_7687860,0
ISIC_7549696,0
ISIC_1048270,0
ISIC_0392317,0
ISIC_1117629,0
ISIC_2046207,0
ISIC_0908711,0
ISIC_0472468,0
ISIC_4855604,0
ISIC_1217707,0
ISIC_5260103,0
ISIC_6087532,0
ISIC_9743370,0
ISIC_7069733,0
ISIC_1303548,0
ISIC_1697000,0
ISIC_7453921,0
ISIC_6464774,0
ISIC_5332648,0
ISIC_7435964,0
ISIC_9704287,0
ISIC_4293029,0
ISIC_1457491,0
ISIC_6814259,0
ISIC_2665046,0
ISIC_6604627,0
ISIC_7743072,0
ISIC_2447423,0
ISIC_8529731,0
ISIC_6008342,0
ISIC_5571113,0
ISIC_4228813,0
ISIC_3215273,0
ISIC_3992250,0
ISIC_3861119,0
ISIC_1978454,0
ISIC_6009978,0
ISIC_8534129,0
ISIC_3132186,0
ISIC_6429079,0
ISIC_0940809,0
ISIC_6418374,0
ISIC_6183884,0
ISIC_7453243,0
ISIC_5335748,0
ISIC_0949956,0
ISIC_9609259,0
ISIC_4579117,0
ISIC_7020125,0
ISIC_9094855,0
ISIC_8229141,0
ISIC_9606598,0
ISIC_4057738,0
ISIC_5588925,0
ISIC_9371565,0
ISIC_3807573,0
ISIC_6340488,0
ISIC_2431579,0
ISIC_7623579,0
ISIC_1373039,0
ISIC_3688914,0
ISIC_0472256,0
ISIC_4377940,0
ISIC_5039386,0
ISIC_4071709,0
ISIC_6247448,0
ISIC_0592925,0
ISIC_9826988,0
ISIC_4744998,0
ISIC_4175816,0
ISIC_3707502,0
ISIC_2077299,0
ISIC_6448497,0
ISIC_8470261,0
ISIC_4243512,0
ISIC_1051315,0
ISIC_8891677,0
ISIC_1473214,0
ISIC_6296765,0
ISIC_1736383,0
ISIC_6646129,0
ISIC_6561659,0
ISIC_5125213,0
ISIC_2957064,0
ISIC_5928533,0
ISIC_3112911,0
ISIC_6226687,0
ISIC_4633936,0
ISIC_4478875,0
ISIC_3532567,0
ISIC_4206615,0
ISIC_0955503,0
ISIC_9397065,0
ISIC_1926550,0
ISIC_0606324,0
ISIC_6221954,0
ISIC_4115120,0
ISIC_4289528,0
ISIC_2961584,0
ISIC_3829897,0
ISIC_3795750,0
ISIC_5739128,0
ISIC_3134574,0
ISIC_9951411,0
ISIC_9149424,0
ISIC_5457853,0
ISIC_5512154,0
ISIC_3263360,0
ISIC_3423712,0
ISIC_1411041,0
ISIC_9194917,0
ISIC_0355157,0
ISIC_9644420,0
ISIC_8395730,0
ISIC_4334416,0
ISIC_5610275,0
ISIC_8960191,0
ISIC_6971413,0
ISIC_7757688,0
ISIC_2472644,0
ISIC_5997050,0
ISIC_9194330,0
ISIC_2504702,0
ISIC_7454848,0
ISIC_2159540,0
ISIC_3631874,0
ISIC_1448349,0
ISIC_5365981,0
ISIC_2640421,0
ISIC_3450048,0
ISIC_6985911,0
ISIC_1618714,0
ISIC_8667304,0
ISIC_5998981,0
ISIC_3708883,0
ISIC_4027505,0
ISIC_8325440,0
ISIC_3780653,0
ISIC_9801876,0
ISIC_0486867,0
ISIC_1038710,0
ISIC_8045610,0
ISIC_6088766,0
ISIC_6171351,0
ISIC_0315146,0
ISIC_2258745,0
ISIC_7301073,0
ISIC_1841340,0
ISIC_2321601,0
ISIC_7267659,0
ISIC_7521816,0
ISIC_8095709,0
ISIC_8462436,0
ISIC_3767030,0
ISIC_1683836,0
ISIC_6318734,0
ISIC_4443267,0
ISIC_6639121,0
ISIC_3993368,0
ISIC_9233169,0
ISIC_6732946,0
ISIC_8808836,0
ISIC_7611011,0
ISIC_7108302,0
ISIC_5808617,0
ISIC_4078333,0
ISIC_1787100,0
ISIC_7916355,0
ISIC_4261869,0
ISIC_1534748,0
ISIC_6260700,0
ISIC_3631787,0
ISIC_6668279,0
ISIC_7342351,0
ISIC_5168976,0
ISIC_1553949,0
ISIC_9906651,0
ISIC_9425133,0
ISIC_2114409,0
ISIC_6238995,0
ISIC_2591143,0
ISIC_0947627,0
ISIC_8138120,0
ISIC_1458517,0
ISIC_3172726,0
ISIC_8023966,0
ISIC_5693687,0
ISIC_9745265,0
ISIC_8263782,0
ISIC_8113017,0
ISIC_6150021,0
ISIC_6001931,0
ISIC_0783258,0
ISIC_2207877,0
ISIC_1577265,0
ISIC_5236824,0
ISIC_5743720,0
ISIC_5939603,0
ISIC_3425011,0
ISIC_9158108,0
ISIC_9970604,0
ISIC_4824554,0
ISIC_7976381,0
ISIC_8594517,0
ISIC_5282999,0
ISIC_4469296,0
ISIC_6051138,0
ISIC_3158923,0
ISIC_2404012,0
ISIC_3043103,0
ISIC_0995457,0
ISIC_7922817,0
ISIC_6712042,0
ISIC_3387350,0
ISIC_4852139,0
ISIC_7435637,0
ISIC_6295584,0
ISIC_8442409,0
ISIC_6356104,0
ISIC_7012941,0
ISIC_1900987,0
ISIC_5872381,0
ISIC_7400511,0
ISIC_3305724,0
ISIC_4562885,0
ISIC_7595177,0
ISIC_5558990,0
ISIC_6411750,0
ISIC_5251163,0
ISIC_2107162,0
ISIC_2824999,0
ISIC_4530956,0
ISIC_6321417,0
ISIC_4524074,0
ISIC_8528553,0
ISIC_3439064,0
ISIC_2002965,0
ISIC_4189260,0
ISIC_1189231,0
ISIC_0348578,0
ISIC_3315839,0
ISIC_8380703,0
ISIC_1460124,0
ISIC_2049510,0
ISIC_7827660,0
ISIC_3990182,0
ISIC_0603330,0
ISIC_7044619,0
ISIC_4695057,0
ISIC_0900265,0
ISIC_6945259,0
ISIC_6937372,0
ISIC_7584494,0
ISIC_1647698,0
ISIC_1907064,0
ISIC_7732035,0
ISIC_4851751,0
ISIC_3137849,0
ISIC_2671269,0
ISIC_8442512,0
ISIC_1651019,0
ISIC_2262028,0
ISIC_5576881,0
ISIC_8340462,0
ISIC_4778228,0
ISIC_7388877,0
ISIC_9897603,0
ISIC_1261354,0
ISIC_6982075,0
ISIC_7015736,0
ISIC_0265921,0
ISIC_8170273,0
ISIC_4720251,0
ISIC_9970504,0
ISIC_9203744,0
ISIC_6506148,0
ISIC_8486513,0
ISIC_2857117,0
ISIC_7939912,0
ISIC_2254254,0
ISIC_4797892,0
ISIC_1611003,0
ISIC_9803268,0
ISIC_5173688,0
ISIC_5984360,0
ISIC_3068967,0
ISIC_9652138,0
ISIC_7008906,0
ISIC_9215132,0
ISIC_5113853,0
ISIC_8552218,0
ISIC_2143592,0
ISIC_7781969,0
ISIC_7159835,0
ISIC_3233694,0
ISIC_4022698,0
ISIC_7481614,0
ISIC_8912470,0
ISIC_8743869,0
ISIC_0633130,0
ISIC_3576470,0
ISIC_1188862,0
ISIC_3691840,0
ISIC_7382621,0
ISIC_1433495,0
ISIC_9657631,0
ISIC_0122278,0
ISIC_1782636,0
ISIC_6776609,0
ISIC_3532363,0
ISIC_8324807,0
ISIC_0410896,0
ISIC_4540239,0
ISIC_5412677,0
ISIC_5593025,0
ISIC_5432691,0
ISIC_7456942,0
ISIC_8728457,0
ISIC_9652835,0
ISIC_2649939,0
ISIC_8412405,0
ISIC_0259948,0
ISIC_4972330,0
ISIC_2906974,0
ISIC_1800818,0
ISIC_3154249,0
ISIC_6581717,0
ISIC_0813358,0
ISIC_7062761,0
ISIC_1581554,0
ISIC_4819221,0
ISIC_8666381,0
ISIC_8251048,0
ISIC_4962312,0
ISIC_2427657,0
ISIC_6165524,0
ISIC_9163023,0
ISIC_6859816,0
ISIC_8839917,0
ISIC_7890213,0
ISIC_0950114,0
ISIC_0644731,0
ISIC_3778721,0
ISIC_0607255,0
ISIC_3468624,0
ISIC_4807177,0
ISIC_7131240,0
ISIC_3818399,0
ISIC_5176206,0
ISIC_7019197,0
ISIC_7374156,0
ISIC_5602387,0
ISIC_2635529,0
ISIC_2718243,0
ISIC_3563489,0
ISIC_1054936,0
ISIC_6375139,0
ISIC_1693121,0
ISIC_9567844,0
ISIC_4197316,0
ISIC_0784184,0
ISIC_6369931,0
ISIC_8648676,0
ISIC_2615310,0
ISIC_7088878,0
ISIC_8399741,0
ISIC_2698521,0
ISIC_9057043,0
ISIC_6828845,0
ISIC_0326303,0
ISIC_0800029,0
ISIC_3355018,0
ISIC_6621536,0
ISIC_2941080,0
ISIC_6275932,0
ISIC_2972448,0
ISIC_7684822,0
ISIC_6572177,0
ISIC_9467580,0
ISIC_8653458,0
ISIC_2370334,0
ISIC_2655659,0
ISIC_7585933,0
ISIC_9352513,0
ISIC_8942646,0
ISIC_0703689,0
ISIC_1275117,0
ISIC_8405789,0
ISIC_3199488,0
ISIC_0263496,0
ISIC_6453655,0
